id,image,location,depth,date,flagged,remarks
0f5ab887-151b-4c39-8bfa-b64ddb3f166c,"","{""lat"":12.9321,""lng"":80.1585396}",1,2023-12-07 08:29:29.683,,""
f1fdb5b2-dfd0-4b24-997c-2b24e1c0bc18,"","{""lat"":13.0288162,""lng"":80.1395228}",71,2023-12-07 08:31:01.295,,""
2955ff34-dade-47ca-aa72-9cad5befb41f,"","{""lat"":13.1284137,""lng"":80.2337029}",88,2023-12-07 08:31:53.631,,""
f7e8def3-1bb9-4a9d-a524-bb600803ba50,"","{""lat"":12.9938387,""lng"":80.1891866}",23,2023-12-07 08:35:06.249,,""
97673586-7a40-4671-80d7-e6ef6c8acff8,"","{""lat"":12.9938385,""lng"":80.1891896}",33,2023-12-07 08:35:12.384,,""
cb3c2bb7-2790-4668-a931-2997c6e6d329,"","{""lat"":13.051629669034217,""lng"":80.19039110986014}",60,2023-12-07 08:37:54.84,,""
c1b45491-827e-4a04-bda5-7616405cc588,https://cwl-images.s3.ap-south-1.amazonaws.com/370588950d4c69851b0f0bdac3b307b5.jpeg,"{""lat"":13.046041648488588,""lng"":80.23989838347804}",72,2023-12-07 08:38:49.458,,""
f313a95c-1af6-48a6-b3f2-b85ed24a5c24,"","{""lat"":13.0847235,""lng"":80.1863607}",24,2023-12-07 08:42:33.355,,Water was clogged in the korattur to Aavin road and the karukku bridgeroad 
fac12872-b819-44c8-bd85-f56ad764d1f5,https://cwl-images.s3.ap-south-1.amazonaws.com/31439f34cdb7d7270a8a2fe7ac9afae7.jpeg,"{""lat"":13.022417604419443,""lng"":80.24508631583022}",90,2023-12-07 08:43:03.432,,River View Road Kotturpuram 
9e26777e-99b1-469d-947e-046093d5b588,https://cwl-images.s3.ap-south-1.amazonaws.com/8a32bca2558a85e45d4ea66d92067912.jpeg,"{""lat"":12.9966985,""lng"":80.2518323}",75,2023-12-07 08:55:23.21,,Perumbakkam embassy residency 
abddc2d0-e828-4a6d-93ff-c15e2c81b507,https://cwl-images.s3.ap-south-1.amazonaws.com/7f975507c9ff2ca1f3d9a2802e9385fc.jpeg,"{""lat"":12.9056345,""lng"":80.2277649}",145,2023-12-07 08:57:02.978,,""
8ea8d257-aeb4-4c4d-a7e8-8cf4d6d30076,"","{""lat"":12.9056433,""lng"":80.2277989}",125,2023-12-07 08:57:33.299,,Kuberan Nagar extension 6th street
770fcd16-8a58-4012-ab7c-d3912ba91a65,https://cwl-images.s3.ap-south-1.amazonaws.com/bc65131433b45de1f40dbf64e60f14f2.jpeg,"{""lat"":13.106570556558804,""lng"":80.19886483945693}",100,2023-12-07 08:58:53.927,,""
9ac8eb4f-5a42-49e5-b8ea-01e6a6658e86,"","{""lat"":13.1654324,""lng"":80.245549}",2,2023-12-07 08:59:30.85,,""
6a32aa1c-3c3d-41dd-9db3-02ec7d70e4e1,https://cwl-images.s3.ap-south-1.amazonaws.com/20d2a472070cd4074aa36d19753133b6.jpeg,"{""lat"":12.8943173,""lng"":80.200448}",96,2023-12-07 08:59:36.594,,""
85a79433-970b-4cc0-9581-8dd6649a601b,"","{""lat"":13.1654324,""lng"":80.245549}",4,2023-12-07 08:59:44.873,,""
3678a4f8-9ba3-4534-bbcd-558047f029f2,"","{""lat"":12.8943161,""lng"":80.2004446}",96,2023-12-07 08:59:45.351,,""
b0428f25-01c0-4efc-a37d-2f3c4fabb62f,"","{""lat"":12.848388853856711,""lng"":80.23711948936203}",6,2023-12-07 09:03:09.657,,""
46d5e5fc-8e59-4405-b6b9-5791e9702adf,"","{""lat"":13.044158,""lng"":80.1858893}",49,2023-12-07 09:03:47.425,,"No 2, thiruvalluvar salai, alwarthirunagar, chennai 87"
b2c50672-9934-46e1-a262-4b0868b6283f,"","{""lat"":13.044158,""lng"":80.1858893}",46,2023-12-07 09:04:08.378,,""
7c1e065d-8217-45a5-8d5a-b83d7748fe45,"","{""lat"":13.044158,""lng"":80.1858893}",53,2023-12-07 09:04:32.513,,""
999021a9-30af-483a-9bb6-962f1d65453f,"","{""lat"":13.044158,""lng"":80.1858893}",51,2023-12-07 09:04:44.019,,""
ff48eedd-663e-4d90-bb3e-52da08ecba5b,"","{""lat"":13.0653378,""lng"":80.2752538}",72,2023-12-07 09:04:49.957,,Water rose to this level
fe5872a1-ebcb-4af5-9b60-6cf10e47a670,"","{""lat"":13.044158,""lng"":80.1858893}",53,2023-12-07 09:04:57.842,,""
e8535dc5-0b88-4299-89ce-277f9dca027f,https://cwl-images.s3.ap-south-1.amazonaws.com/347c03adf23cde1ec27844f237cc25b9.jpeg,"{""lat"":12.9356272,""lng"":80.2399731}",93,2023-12-07 09:05:03.77,,""
a751941e-1c1a-44c1-ab55-e448bddfdcf2,"","{""lat"":13.044158,""lng"":80.1858893}",51,2023-12-07 09:05:13.525,,""
c5ff31b6-a6fa-4221-a832-e94ee5005aec,"","{""lat"":13.0907551,""lng"":80.2445616}",80,2023-12-07 09:06:11.606,,Very bad water logging in 2nd street secretariat colony between Dec 6 - 9. Inside house 50 cm of water. On road 80 cm. Photo is from inside house.
b8729340-d737-4957-b9c9-ef0e16980d6a,https://cwl-images.s3.ap-south-1.amazonaws.com/8e0b4bc10024827a09944e1518b11fb4.jpeg,"{""lat"":13.044158,""lng"":80.1858893}",53,2023-12-07 09:06:37.495,,"No 2, thirivalluvar salai, behind unlimited stores, alwarthirunagar, chennai 87 ( leo tennis  compound ) "
673a8201-64a2-4b87-ba6f-1194076d0f09,https://cwl-images.s3.ap-south-1.amazonaws.com/7e7d071fe32f1778e396c62a7dcf1013.jpeg,"{""lat"":13.044158,""lng"":80.1858893}",48,2023-12-07 09:06:54.394,,""
046c7ba3-35d8-47ab-898e-35d78dbe95d1,https://cwl-images.s3.ap-south-1.amazonaws.com/c2f8f746307ad81f5e43253cf71706d8.jpeg,"{""lat"":13.044158,""lng"":80.1858893}",53,2023-12-07 09:07:14.341,,""
0896cb90-53cb-48bc-8887-f1bdbef24a52,"","{""lat"":12.9814725,""lng"":80.213397}",200,2023-12-07 09:07:42.373,,Water is logged upto tyre level on 7th December 2024
7c6c4541-4058-4e21-af85-1385b926a3b5,https://cwl-images.s3.ap-south-1.amazonaws.com/2163336996e06324fe22fbd86aafa8c3.jpeg,"{""lat"":13.044158,""lng"":80.1858893}",49,2023-12-07 09:07:46.913,,""
4db3c232-e426-4cf5-bc53-f2cee57b6751,"","{""lat"":13.059138913835309,""lng"":80.20982601896542}",55,2023-12-07 09:08:04.771,,""
db9e4585-13bb-4585-a026-9da8a77798a0,"","{""lat"":13.0062555,""lng"":80.2002306}",50,2023-12-07 09:08:52.376,,""
232ae74d-a95e-479a-9406-d7840ee31edb,"","{""lat"":13.04291964467736,""lng"":80.26562304070305}",21,2023-12-07 09:09:28.698,,""
